[2024-03-26 22:35:48.166] [INFO]: cpu memory available: 1870.58 GB, disk space available: 22192.04 GB, keep dataset in memory: True.
[2024-03-26 22:40:30.980] [INFO]: cpu memory available: 1890.55 GB, disk space available: 22184.81 GB, keep dataset in memory: True.
[2024-03-26 22:52:11.816] [INFO]: cpu memory available: 1890.39 GB, disk space available: 22153.79 GB, keep dataset in memory: True.
[2024-03-26 22:57:14.538] [INFO]: cpu memory available: 1888.83 GB, disk space available: 22136.07 GB, keep dataset in memory: True.
[2024-03-26 22:57:27.581] [INFO]: using device: cuda 
[2024-03-26 22:57:29.865] [INFO]: train dataset size: 6820976, steps per epoch:426311; validation dataset size: 18487, steps per validation: 1155; datalodater num_workers: 0.
[2024-03-27 09:36:12.888] [INFO]: training loss: epoch:0, step:198000, loss:2.984943389892578, device:cuda
[2024-03-27 09:36:22.784] [INFO]: training loss: epoch:0, step:198050, loss:2.7212324142456055, device:cuda
[2024-03-27 09:36:32.138] [INFO]: training loss: epoch:0, step:198100, loss:2.788788318634033, device:cuda
[2024-03-27 09:36:42.023] [INFO]: training loss: epoch:0, step:198150, loss:3.390298843383789, device:cuda
[2024-03-27 09:36:51.697] [INFO]: training loss: epoch:0, step:198200, loss:2.8889966011047363, device:cuda
[2024-03-27 09:37:01.752] [INFO]: training loss: epoch:0, step:198250, loss:2.939648389816284, device:cuda
[2024-03-27 09:37:11.776] [INFO]: training loss: epoch:0, step:198300, loss:2.7558395862579346, device:cuda
[2024-03-27 09:37:21.392] [INFO]: training loss: epoch:0, step:198350, loss:3.1583476066589355, device:cuda
[2024-03-27 09:37:30.544] [INFO]: training loss: epoch:0, step:198400, loss:3.044668197631836, device:cuda
[2024-03-27 09:37:40.233] [INFO]: training loss: epoch:0, step:198450, loss:3.023465871810913, device:cuda
[2024-03-27 09:37:49.583] [INFO]: training loss: epoch:0, step:198500, loss:2.7288331985473633, device:cuda
[2024-03-27 09:37:58.744] [INFO]: training loss: epoch:0, step:198550, loss:3.1364355087280273, device:cuda
[2024-03-27 09:38:08.014] [INFO]: training loss: epoch:0, step:198600, loss:2.87123441696167, device:cuda
[2024-03-27 09:38:17.708] [INFO]: training loss: epoch:0, step:198650, loss:3.265307664871216, device:cuda
[2024-03-27 09:38:27.563] [INFO]: training loss: epoch:0, step:198700, loss:3.1691532135009766, device:cuda
[2024-03-27 09:38:36.774] [INFO]: training loss: epoch:0, step:198750, loss:2.468515157699585, device:cuda
[2024-03-27 09:38:46.767] [INFO]: training loss: epoch:0, step:198800, loss:2.8096749782562256, device:cuda
[2024-03-27 09:38:56.027] [INFO]: training loss: epoch:0, step:198850, loss:2.546705484390259, device:cuda
[2024-03-27 09:39:04.866] [INFO]: training loss: epoch:0, step:198900, loss:2.9697742462158203, device:cuda
[2024-03-27 09:39:13.986] [INFO]: training loss: epoch:0, step:198950, loss:2.861917018890381, device:cuda
[2024-03-27 09:39:23.100] [INFO]: training loss: epoch:0, step:199000, loss:3.1925716400146484, device:cuda
[2024-03-27 09:39:32.573] [INFO]: training loss: epoch:0, step:199050, loss:2.6392457485198975, device:cuda
[2024-03-27 09:39:42.314] [INFO]: training loss: epoch:0, step:199100, loss:3.1662375926971436, device:cuda
[2024-03-27 09:39:51.615] [INFO]: training loss: epoch:0, step:199150, loss:2.7296128273010254, device:cuda
[2024-03-27 09:40:01.333] [INFO]: training loss: epoch:0, step:199200, loss:2.5379645824432373, device:cuda
[2024-03-27 09:40:10.632] [INFO]: training loss: epoch:0, step:199250, loss:2.955233573913574, device:cuda
[2024-03-27 09:40:19.650] [INFO]: training loss: epoch:0, step:199300, loss:2.7248518466949463, device:cuda
[2024-03-27 09:40:29.062] [INFO]: training loss: epoch:0, step:199350, loss:2.8324644565582275, device:cuda
[2024-03-27 09:40:38.837] [INFO]: training loss: epoch:0, step:199400, loss:3.167175054550171, device:cuda
[2024-03-27 09:40:48.563] [INFO]: training loss: epoch:0, step:199450, loss:2.8306498527526855, device:cuda
[2024-03-27 09:40:58.322] [INFO]: training loss: epoch:0, step:199500, loss:2.7530813217163086, device:cuda
[2024-03-27 09:41:08.342] [INFO]: training loss: epoch:0, step:199550, loss:2.838271141052246, device:cuda
[2024-03-27 09:41:18.079] [INFO]: training loss: epoch:0, step:199600, loss:2.8661739826202393, device:cuda
[2024-03-27 09:41:27.755] [INFO]: training loss: epoch:0, step:199650, loss:2.676649332046509, device:cuda
[2024-03-27 09:41:37.823] [INFO]: training loss: epoch:0, step:199700, loss:2.8160064220428467, device:cuda
[2024-03-27 09:41:47.710] [INFO]: training loss: epoch:0, step:199750, loss:2.9586143493652344, device:cuda
[2024-03-27 09:41:56.834] [INFO]: training loss: epoch:0, step:199800, loss:3.4913554191589355, device:cuda
[2024-03-27 09:42:06.470] [INFO]: training loss: epoch:0, step:199850, loss:3.371041774749756, device:cuda
[2024-03-27 09:42:15.839] [INFO]: training loss: epoch:0, step:199900, loss:3.0223140716552734, device:cuda
[2024-03-27 09:42:25.444] [INFO]: training loss: epoch:0, step:199950, loss:2.780153751373291, device:cuda
[2024-03-27 09:42:36.503] [INFO]: training loss: epoch:0, step:200000, loss:2.858724355697632, device:cuda
[2024-03-27 09:42:46.254] [INFO]: training loss: epoch:0, step:200050, loss:3.1637613773345947, device:cuda
[2024-03-27 09:42:55.708] [INFO]: training loss: epoch:0, step:200100, loss:3.021322727203369, device:cuda
[2024-03-27 09:43:05.050] [INFO]: training loss: epoch:0, step:200150, loss:3.120851516723633, device:cuda
[2024-03-27 09:43:14.528] [INFO]: training loss: epoch:0, step:200200, loss:3.007028102874756, device:cuda
[2024-03-27 09:43:24.126] [INFO]: training loss: epoch:0, step:200250, loss:3.3606181144714355, device:cuda
[2024-03-27 09:43:33.963] [INFO]: training loss: epoch:0, step:200300, loss:2.6631858348846436, device:cuda
[2024-03-27 09:43:43.788] [INFO]: training loss: epoch:0, step:200350, loss:3.0285544395446777, device:cuda
[2024-03-27 09:43:53.803] [INFO]: training loss: epoch:0, step:200400, loss:2.9499943256378174, device:cuda
[2024-03-27 09:44:03.720] [INFO]: training loss: epoch:0, step:200450, loss:2.7931783199310303, device:cuda
[2024-03-27 09:44:13.441] [INFO]: training loss: epoch:0, step:200500, loss:3.1164965629577637, device:cuda
[2024-03-27 09:44:22.245] [INFO]: training loss: epoch:0, step:200550, loss:2.881760358810425, device:cuda
[2024-03-27 09:44:32.050] [INFO]: training loss: epoch:0, step:200600, loss:3.3465516567230225, device:cuda
[2024-03-27 09:44:41.852] [INFO]: training loss: epoch:0, step:200650, loss:2.9944162368774414, device:cuda
[2024-03-27 09:44:51.721] [INFO]: training loss: epoch:0, step:200700, loss:3.542222023010254, device:cuda
[2024-03-27 09:45:00.998] [INFO]: training loss: epoch:0, step:200750, loss:3.340543746948242, device:cuda
[2024-03-27 09:45:10.853] [INFO]: training loss: epoch:0, step:200800, loss:2.6110239028930664, device:cuda
[2024-03-27 09:45:20.036] [INFO]: training loss: epoch:0, step:200850, loss:3.0823891162872314, device:cuda
[2024-03-27 09:45:29.143] [INFO]: training loss: epoch:0, step:200900, loss:2.7825424671173096, device:cuda
[2024-03-27 09:45:38.667] [INFO]: training loss: epoch:0, step:200950, loss:2.9769346714019775, device:cuda
[2024-03-27 09:45:47.515] [INFO]: training loss: epoch:0, step:201000, loss:3.338533401489258, device:cuda
[2024-03-27 09:45:56.715] [INFO]: training loss: epoch:0, step:201050, loss:3.051661491394043, device:cuda
[2024-03-27 09:46:06.627] [INFO]: training loss: epoch:0, step:201100, loss:3.28501033782959, device:cuda
[2024-03-27 09:46:16.482] [INFO]: training loss: epoch:0, step:201150, loss:3.0714404582977295, device:cuda
[2024-03-27 09:46:25.946] [INFO]: training loss: epoch:0, step:201200, loss:2.9926130771636963, device:cuda
[2024-03-27 09:46:35.835] [INFO]: training loss: epoch:0, step:201250, loss:2.7629292011260986, device:cuda
[2024-03-27 09:46:45.579] [INFO]: training loss: epoch:0, step:201300, loss:2.7388486862182617, device:cuda
[2024-03-27 09:46:54.932] [INFO]: training loss: epoch:0, step:201350, loss:3.2722551822662354, device:cuda
[2024-03-27 09:47:04.332] [INFO]: training loss: epoch:0, step:201400, loss:2.7708253860473633, device:cuda
[2024-03-27 09:47:14.265] [INFO]: training loss: epoch:0, step:201450, loss:3.2372207641601562, device:cuda
[2024-03-27 09:47:23.706] [INFO]: training loss: epoch:0, step:201500, loss:3.4011685848236084, device:cuda
[2024-03-27 09:47:33.582] [INFO]: training loss: epoch:0, step:201550, loss:2.903949022293091, device:cuda
[2024-03-27 09:47:42.527] [INFO]: training loss: epoch:0, step:201600, loss:2.7249646186828613, device:cuda
[2024-03-27 09:47:51.905] [INFO]: training loss: epoch:0, step:201650, loss:2.784839630126953, device:cuda
[2024-03-27 09:48:01.420] [INFO]: training loss: epoch:0, step:201700, loss:2.9444057941436768, device:cuda
[2024-03-27 09:48:11.394] [INFO]: training loss: epoch:0, step:201750, loss:3.2853269577026367, device:cuda
[2024-03-27 09:48:21.266] [INFO]: training loss: epoch:0, step:201800, loss:2.495582103729248, device:cuda
[2024-03-27 09:48:30.648] [INFO]: training loss: epoch:0, step:201850, loss:2.9169723987579346, device:cuda
[2024-03-27 09:48:40.132] [INFO]: training loss: epoch:0, step:201900, loss:2.9041998386383057, device:cuda
[2024-03-27 09:48:49.758] [INFO]: training loss: epoch:0, step:201950, loss:2.696457862854004, device:cuda
[2024-03-27 09:48:58.877] [INFO]: training loss: epoch:0, step:202000, loss:2.556929349899292, device:cuda
[2024-03-27 09:49:09.060] [INFO]: training loss: epoch:0, step:202050, loss:3.300096273422241, device:cuda
[2024-03-27 09:49:18.426] [INFO]: training loss: epoch:0, step:202100, loss:3.3752524852752686, device:cuda
[2024-03-27 09:49:27.872] [INFO]: training loss: epoch:0, step:202150, loss:2.7902209758758545, device:cuda
[2024-03-27 09:49:36.751] [INFO]: training loss: epoch:0, step:202200, loss:2.9369845390319824, device:cuda
[2024-03-27 09:49:46.981] [INFO]: training loss: epoch:0, step:202250, loss:2.793543577194214, device:cuda
[2024-03-27 09:49:57.290] [INFO]: training loss: epoch:0, step:202300, loss:3.2095842361450195, device:cuda
[2024-03-27 09:50:06.151] [INFO]: training loss: epoch:0, step:202350, loss:2.8947277069091797, device:cuda
[2024-03-27 09:50:15.998] [INFO]: training loss: epoch:0, step:202400, loss:3.0360615253448486, device:cuda
[2024-03-27 09:50:25.128] [INFO]: training loss: epoch:0, step:202450, loss:2.7065391540527344, device:cuda
[2024-03-27 09:50:34.297] [INFO]: training loss: epoch:0, step:202500, loss:2.8653125762939453, device:cuda
[2024-03-27 09:50:43.333] [INFO]: training loss: epoch:0, step:202550, loss:3.157524585723877, device:cuda
[2024-03-27 09:50:52.750] [INFO]: training loss: epoch:0, step:202600, loss:2.7478582859039307, device:cuda
[2024-03-27 09:51:01.518] [INFO]: training loss: epoch:0, step:202650, loss:3.6257009506225586, device:cuda
[2024-03-27 09:51:10.707] [INFO]: training loss: epoch:0, step:202700, loss:2.5109081268310547, device:cuda
[2024-03-27 09:51:20.022] [INFO]: training loss: epoch:0, step:202750, loss:3.062835693359375, device:cuda
[2024-03-27 09:51:29.887] [INFO]: training loss: epoch:0, step:202800, loss:2.7639732360839844, device:cuda
[2024-03-27 09:51:38.962] [INFO]: training loss: epoch:0, step:202850, loss:2.876772880554199, device:cuda
[2024-03-27 09:51:48.898] [INFO]: training loss: epoch:0, step:202900, loss:2.8991000652313232, device:cuda
[2024-03-27 09:51:58.473] [INFO]: training loss: epoch:0, step:202950, loss:2.651858329772949, device:cuda
[2024-03-27 09:52:08.008] [INFO]: training loss: epoch:0, step:203000, loss:2.4348535537719727, device:cuda
[2024-03-27 09:52:17.639] [INFO]: training loss: epoch:0, step:203050, loss:3.003680944442749, device:cuda
[2024-03-27 09:52:27.437] [INFO]: training loss: epoch:0, step:203100, loss:3.2672739028930664, device:cuda
[2024-03-27 09:52:36.682] [INFO]: training loss: epoch:0, step:203150, loss:3.136582136154175, device:cuda
[2024-03-27 09:52:45.830] [INFO]: training loss: epoch:0, step:203200, loss:3.1830108165740967, device:cuda
[2024-03-27 09:52:55.973] [INFO]: training loss: epoch:0, step:203250, loss:3.054656505584717, device:cuda
[2024-03-27 09:53:05.528] [INFO]: training loss: epoch:0, step:203300, loss:2.7115883827209473, device:cuda
[2024-03-27 09:53:14.318] [INFO]: training loss: epoch:0, step:203350, loss:2.7067673206329346, device:cuda
[2024-03-27 09:53:23.508] [INFO]: training loss: epoch:0, step:203400, loss:3.126514196395874, device:cuda
[2024-03-27 09:53:33.303] [INFO]: training loss: epoch:0, step:203450, loss:2.652595043182373, device:cuda
[2024-03-27 09:53:42.715] [INFO]: training loss: epoch:0, step:203500, loss:2.365943193435669, device:cuda
[2024-03-27 09:53:51.816] [INFO]: training loss: epoch:0, step:203550, loss:2.6969754695892334, device:cuda
[2024-03-27 09:54:01.513] [INFO]: training loss: epoch:0, step:203600, loss:2.6318907737731934, device:cuda
[2024-03-27 09:54:11.523] [INFO]: training loss: epoch:0, step:203650, loss:2.934931516647339, device:cuda
[2024-03-27 09:54:20.837] [INFO]: training loss: epoch:0, step:203700, loss:3.219210386276245, device:cuda
[2024-03-27 09:54:30.823] [INFO]: training loss: epoch:0, step:203750, loss:2.6438231468200684, device:cuda
[2024-03-27 09:54:39.768] [INFO]: training loss: epoch:0, step:203800, loss:2.7768869400024414, device:cuda
[2024-03-27 09:54:49.032] [INFO]: training loss: epoch:0, step:203850, loss:3.133174419403076, device:cuda
[2024-03-27 09:54:59.023] [INFO]: training loss: epoch:0, step:203900, loss:3.1116654872894287, device:cuda
[2024-03-27 09:55:09.019] [INFO]: training loss: epoch:0, step:203950, loss:2.568349838256836, device:cuda
[2024-03-27 09:55:18.436] [INFO]: training loss: epoch:0, step:204000, loss:2.443936586380005, device:cuda
[2024-03-27 09:55:27.783] [INFO]: training loss: epoch:0, step:204050, loss:3.2936434745788574, device:cuda
[2024-03-27 09:55:37.515] [INFO]: training loss: epoch:0, step:204100, loss:3.1678221225738525, device:cuda
[2024-03-27 09:55:47.007] [INFO]: training loss: epoch:0, step:204150, loss:3.3143863677978516, device:cuda
[2024-03-27 09:55:56.453] [INFO]: training loss: epoch:0, step:204200, loss:2.8121261596679688, device:cuda
[2024-03-27 09:56:05.923] [INFO]: training loss: epoch:0, step:204250, loss:3.4159884452819824, device:cuda
[2024-03-27 09:56:15.097] [INFO]: training loss: epoch:0, step:204300, loss:2.690605401992798, device:cuda
[2024-03-27 09:56:25.232] [INFO]: training loss: epoch:0, step:204350, loss:3.578277826309204, device:cuda
[2024-03-27 09:56:35.634] [INFO]: training loss: epoch:0, step:204400, loss:2.760516405105591, device:cuda
[2024-03-27 09:56:45.255] [INFO]: training loss: epoch:0, step:204450, loss:3.2560293674468994, device:cuda
[2024-03-27 09:56:54.887] [INFO]: training loss: epoch:0, step:204500, loss:2.9142611026763916, device:cuda
[2024-03-27 09:57:03.711] [INFO]: training loss: epoch:0, step:204550, loss:2.5748727321624756, device:cuda
[2024-03-27 09:57:13.213] [INFO]: training loss: epoch:0, step:204600, loss:3.318953037261963, device:cuda
[2024-03-27 09:57:22.535] [INFO]: training loss: epoch:0, step:204650, loss:3.478440999984741, device:cuda
[2024-03-27 09:57:31.607] [INFO]: training loss: epoch:0, step:204700, loss:3.0378615856170654, device:cuda
[2024-03-27 09:57:40.300] [INFO]: training loss: epoch:0, step:204750, loss:2.8616738319396973, device:cuda
[2024-03-27 09:57:50.308] [INFO]: training loss: epoch:0, step:204800, loss:2.9027841091156006, device:cuda
[2024-03-27 09:58:00.024] [INFO]: training loss: epoch:0, step:204850, loss:3.163170576095581, device:cuda
[2024-03-27 09:58:09.561] [INFO]: training loss: epoch:0, step:204900, loss:2.4170165061950684, device:cuda
[2024-03-27 09:58:18.521] [INFO]: training loss: epoch:0, step:204950, loss:3.249215602874756, device:cuda
[2024-03-27 09:58:28.032] [INFO]: training loss: epoch:0, step:205000, loss:2.8201169967651367, device:cuda
[2024-03-27 09:58:37.248] [INFO]: training loss: epoch:0, step:205050, loss:2.7435739040374756, device:cuda
[2024-03-27 09:58:47.024] [INFO]: training loss: epoch:0, step:205100, loss:2.9869468212127686, device:cuda
[2024-03-27 09:58:56.714] [INFO]: training loss: epoch:0, step:205150, loss:3.099226474761963, device:cuda
[2024-03-27 09:59:06.347] [INFO]: training loss: epoch:0, step:205200, loss:2.754899501800537, device:cuda
[2024-03-27 09:59:15.732] [INFO]: training loss: epoch:0, step:205250, loss:3.489352226257324, device:cuda
[2024-03-27 09:59:25.248] [INFO]: training loss: epoch:0, step:205300, loss:2.87310791015625, device:cuda
[2024-03-27 09:59:34.691] [INFO]: training loss: epoch:0, step:205350, loss:2.8342976570129395, device:cuda
[2024-03-27 09:59:44.110] [INFO]: training loss: epoch:0, step:205400, loss:2.7608070373535156, device:cuda
[2024-03-27 09:59:53.810] [INFO]: training loss: epoch:0, step:205450, loss:3.3093602657318115, device:cuda
[2024-03-27 10:00:02.868] [INFO]: training loss: epoch:0, step:205500, loss:2.728719472885132, device:cuda
[2024-03-27 10:00:13.991] [INFO]: training loss: epoch:0, step:205550, loss:2.880384683609009, device:cuda
[2024-03-27 10:00:23.090] [INFO]: training loss: epoch:0, step:205600, loss:2.4740915298461914, device:cuda
[2024-03-27 10:00:32.408] [INFO]: training loss: epoch:0, step:205650, loss:3.0087177753448486, device:cuda
[2024-03-27 10:00:42.016] [INFO]: training loss: epoch:0, step:205700, loss:3.308417320251465, device:cuda
[2024-03-27 10:00:51.741] [INFO]: training loss: epoch:0, step:205750, loss:2.5367953777313232, device:cuda
[2024-03-27 10:01:01.279] [INFO]: training loss: epoch:0, step:205800, loss:2.2762269973754883, device:cuda
[2024-03-27 10:01:10.870] [INFO]: training loss: epoch:0, step:205850, loss:2.7102601528167725, device:cuda
[2024-03-27 10:01:20.050] [INFO]: training loss: epoch:0, step:205900, loss:3.30342960357666, device:cuda
[2024-03-27 10:01:29.413] [INFO]: training loss: epoch:0, step:205950, loss:3.0229263305664062, device:cuda
[2024-03-27 10:01:38.522] [INFO]: training loss: epoch:0, step:206000, loss:3.297069549560547, device:cuda
[2024-03-27 10:01:47.316] [INFO]: training loss: epoch:0, step:206050, loss:3.0948803424835205, device:cuda
[2024-03-27 10:01:56.768] [INFO]: training loss: epoch:0, step:206100, loss:2.7980706691741943, device:cuda
[2024-03-27 10:02:06.536] [INFO]: training loss: epoch:0, step:206150, loss:3.4285645484924316, device:cuda
[2024-03-27 10:02:16.498] [INFO]: training loss: epoch:0, step:206200, loss:2.7623417377471924, device:cuda
[2024-03-27 10:02:26.312] [INFO]: training loss: epoch:0, step:206250, loss:2.677757740020752, device:cuda
[2024-03-27 10:02:35.522] [INFO]: training loss: epoch:0, step:206300, loss:3.2555859088897705, device:cuda
[2024-03-27 10:02:45.203] [INFO]: training loss: epoch:0, step:206350, loss:2.735311508178711, device:cuda
[2024-03-27 10:02:54.743] [INFO]: training loss: epoch:0, step:206400, loss:2.763110637664795, device:cuda
